Iteration,f,x0,x1,Df0,Df1,Step_Df,Step_a
0,301.560655814178,-10,20,0.0397581880272589,0.999209330663394,1,20
1,113.716621717258,-10.7951637605452,0.0158133867321126,-0.346464304455305,-0.938063156582915,0.840896415253715,10
2,74.0455568557003,-7.33052071599213,9.39644495256126,0.0528085673073767,0.998604654114401,0.759835685651593,6.66666666666667
3,47.3180389974377,-7.68257783137464,2.73908059179859,-0.974311320181392,-0.225205353769381,0.707106781186548,5
4,13.0909403950969,-2.81102123046768,3.86510736064549,-0.809598869224904,0.586983535501428,0.668740304976422,4
5,-3.18655577273155,0.427374246431939,1.51717321863978,-0.0904202607303,0.995903698381256,0.638943104246272,3.33333333333333
6,13.1594527612117,0.728775115532939,-1.80250577596441,-0.999052397491296,-0.043523638024575,0.614788152951264,2.85714285714286
7,19.1541341525201,3.58321053693664,-1.67815252446562,0.876872907335433,0.480722273647794,0.594603557501361,2.5
8,48.7281827258553,1.39102826859806,-2.87995820858511,0.814054811847051,-0.580788053689693,0.577350269189626,2.22222222222222
9,13.4242549345746,-0.41798242439539,-1.58931808927468,-0.998245317690353,0.0592138979403124,0.562341325190349,2
10,1.05086684762011,1.57850821098532,-1.7077458851553,0.912980908291861,-0.408002280746772,0.549100486776112,1.81818181818182
11,-10.7845911490834,-0.0814570768180674,-0.965923556524808,0.663812878892695,-0.74789869756284,0.537284965911771,1.66666666666667
12,14.5883202903456,-1.18781187497256,0.280574272746592,-0.357631988774141,0.933862602637804,0.526640387847927,1.53846153846154
13,2.75219231195959,-0.637608815320035,-1.15613742361926,-0.000197534893421696,-0.999999980489983,0.516973153957171,1.42857142857143
14,4.06660280106748,-0.637326622615146,0.272433977080715,-0.969014246210849,-0.24700483930567,0.508132748154615,1.33333333333333
15,-9.87908880426832,0.654692372332652,0.601773762821608,-0.633863862407475,-0.773444635338482,0.5,1.25
16,1.10859262988024,1.447022200342,1.56857955699471,0.394713391417317,0.91880429833335,0.492479060505452,1.17647058823529
17,3.85563519765034,0.982653504556917,0.487633323661358,-0.0267567846066534,-0.999641973147143,0.485491771707323,1.11111111111111
18,-3.66627450951086,1.01238326523098,1.59834662715818,0.945450590756889,0.325765529848463,0.478973625443575,1.05263157894737
19,3.72508711467073,0.0171721170658307,1.25543554310717,0.752909594902883,0.658123956335869,0.472870804501588,1
20,-11.2305934637903,-0.735737477837053,0.597311586771301,-0.300733179176345,0.953708317538695,0.4671379777282,0.952380952380952
21,-9.196482179682,-0.449324926240534,-0.310982048979837,0.772047530916867,0.635564796071312,0.461736630944103,0.909090909090909
22,5.2523637112597,-1.15118631798314,-0.888768227226485,0.669225332177348,-0.743059523034405,0.456633785496731,0.869565217391304
23,4.6624829984154,-1.7331213894417,-0.242629511544393,-0.911767612018979,0.410706490907082,0.451801001804922,0.833333333333333
24,9.2962582580913,-0.973315046092555,-0.584884920633628,0.982730456092134,-0.185042834686851,0.447213595499958,0.8
25,-5.92423634606891,-1.75949941096626,-0.436850652884147,-0.951944236343446,0.306271400709393,0.442850014269147,0.769230769230769
26,-24.3127597812933,-1.027234613779,-0.672444038045218,0.909813951376741,0.415016353750356,0.438691337650831,0.740740740740741
27,10.8861499326859,-1.70117087405806,-0.979863559341778,0.92031174746034,0.391185745505247,0.434720871944991,0.714285714285714
28,13.8303640050557,-2.35853640795831,-1.25928194898838,-0.917492180450502,-0.397753816841753,0.430923819458906,0.689655172413793
29,7.95980285003225,-1.72578318006141,-0.98496897185614,-0.992274109278161,0.12406487035512,0.427287006396234,0.666666666666667
